 Date, Agent_ID, Process_Type, Accounts_Worked, AHT_Minutes, Quality_Score_Pct, Total_Logged_Hours
24-03-2026,EMP046,Payment Posting,97,5,0.93,7.2
25-03-2026,EMP046,Payment Posting,85,6,0.86,6.7
26-03-2026,EMP046,Payment Posting,63,5,0.85,7.9
27-03-2026,EMP046,Charge Entry,116,4,0.96,7.9
29-03-2026,EMP046,Charge Entry,89,5,0.83,7.9
29-03-2026,EMP046,Payment Posting,92,8,0.94,6.7
01-03-2026,EMP047,Denial Management,40,10,0.92,6.9
02-03-2026,EMP047,Denial Management,44,12,0.96,7.9
06-03-2026,EMP047,Denial Management,46,9,0.93,7.4
07-03-2026,EMP047,Charge Entry,145,4,0.82,7.4
08-03-2026,EMP047,Denial Management,33,10,0.92,7.2
09-03-2026,EMP047,Payment Posting,61,4,1,6.9
09-03-2026,EMP047,Denial Management,58,14,0.94,7.1
11-03-2026,EMP047,Charge Entry,82,5,0.9,7.8
11-03-2026,EMP047,Denial Management,52,11,0.97,6.5
12-03-2026,EMP047,Denial Management,48,13,0.92,7.1
13-03-2026,EMP047,Payment Posting,96,4,0.85,6.8
13-03-2026,EMP047,Charge Entry,125,4,0.96,7.4
14-03-2026,EMP047,Payment Posting,73,7,0.85,7
19-03-2026,EMP047,Payment Posting,104,7,0.85,7.6
21-03-2026,EMP047,Payment Posting,72,8,0.86,6.5
22-03-2026,EMP047,Payment Posting,98,5,0.97,7.5
22-03-2026,EMP047,Denial Management,48,9,0.83,6.6
22-03-2026,EMP047,Denial Management,55,10,1,7.1
22-03-2026,EMP047,Denial Management,34,15,0.97,7.4
24-03-2026,EMP047,Charge Entry,144,4,0.96,7.6
24-03-2026,EMP047,Charge Entry,129,6,0.96,8
26-03-2026,EMP047,Charge Entry,112,6,0.88,7.3
26-03-2026,EMP047,Charge Entry,119,6,0.83,6.8
27-03-2026,EMP047,Denial Management,40,8,0.92,6.7
27-03-2026,EMP047,Charge Entry,120,3,0.85,6.8
28-03-2026,EMP047,Payment Posting,63,4,0.84,7.3
29-03-2026,EMP047,Denial Management,33,12,1,6.6
30-03-2026,EMP047,Denial Management,51,12,0.94,7.6
02-03-2026,EMP048,Payment Posting,69,4,0.98,7.8
04-03-2026,EMP048,Payment Posting,82,4,0.98,7.6
04-03-2026,EMP048,Charge Entry,124,4,0.98,6.6
05-03-2026,EMP048,Payment Posting,79,4,0.98,6.5
05-03-2026,EMP048,Charge Entry,128,4,0.98,6.8
08-03-2026,EMP048,Payment Posting,68,4,0.98,7.3
10-03-2026,EMP048,Denial Management,51,4,0.97,7.1
12-03-2026,EMP048,Charge Entry,82,4,0.98,7
13-03-2026,EMP048,Payment Posting,106,4,0.98,6.5
16-03-2026,EMP048,Charge Entry,87,4,0.98,7.5
17-03-2026,EMP048,Charge Entry,116,4,0.98,6.7
18-03-2026,EMP048,Denial Management,58,4,0.97,8
18-03-2026,EMP048,Denial Management,50,4,0.97,7.8
18-03-2026,EMP048,Charge Entry,149,4,0.98,6.7
21-03-2026,EMP048,Charge Entry,94,4,0.98,6.9
22-03-2026,EMP048,Charge Entry,132,4,0.98,6.5
23-03-2026,EMP048,Denial Management,48,4,0.97,6.9
23-03-2026,EMP048,Payment Posting,75,4,0.98,7.8
24-03-2026,EMP048,Denial Management,54,4,0.97,7.6
26-03-2026,EMP048,Denial Management,40,4,0.97,6.7
29-03-2026,EMP048,Payment Posting,69,4,0.98,6.6
30-03-2026,EMP048,Charge Entry,104,4,0.98,7.5
30-03-2026,EMP048,Denial Management,31,4,0.97,6.5
01-03-2026,EMP049,Charge Entry,97,4,0.98,7.7
04-03-2026,EMP049,Payment Posting,111,4,0.98,7.8
06-03-2026,EMP049,Charge Entry,88,4,0.98,7.2
06-03-2026,EMP049,Payment Posting,88,4,0.98,7.4
07-03-2026,EMP049,Denial Management,37,4,0.97,7.5
07-03-2026,EMP049,Charge Entry,116,4,0.98,7.8
08-03-2026,EMP049,Denial Management,37,4,0.97,6.5
09-03-2026,EMP049,Payment Posting,119,4,0.98,7
10-03-2026,EMP049,Charge Entry,113,4,0.98,7.2
11-03-2026,EMP049,Denial Management,39,4,0.97,7.5
11-03-2026,EMP049,Payment Posting,93,4,0.98,6.8
13-03-2026,EMP049,Payment Posting,68,4,0.98,7.2
14-03-2026,EMP049,Payment Posting,85,4,0.98,7.8
14-03-2026,EMP049,Payment Posting,100,4,0.98,7.3
15-03-2026,EMP049,Charge Entry,145,4,0.98,7.7
16-03-2026,EMP049,Denial Management,32,4,0.97,7.6
17-03-2026,EMP049,Charge Entry,150,4,0.98,7.7
17-03-2026,EMP049,Charge Entry,130,4,0.98,7.4
17-03-2026,EMP049,Charge Entry,139,4,0.98,6.9
17-03-2026,EMP049,Payment Posting,99,4,0.98,6.8
17-03-2026,EMP049,Payment Posting,61,4,0.98,6.9
18-03-2026,EMP049,Payment Posting,71,4,0.98,7.7
20-03-2026,EMP049,Payment Posting,117,4,0.98,7.2
20-03-2026,EMP049,Payment Posting,83,4,0.98,7.4
21-03-2026,EMP049,Denial Management,43,4,0.97,7.2
22-03-2026,EMP049,Charge Entry,113,4,0.98,7
23-03-2026,EMP049,Denial Management,34,4,0.97,6.7
24-03-2026,EMP049,Denial Management,31,4,0.97,6.9
26-03-2026,EMP049,Denial Management,34,4,0.97,6.9
26-03-2026,EMP049,Charge Entry,108,4,0.98,6.6
27-03-2026,EMP049,Charge Entry,122,4,0.98,7.2
29-03-2026,EMP049,Denial Management,51,4,0.97,7.8
29-03-2026,EMP049,Charge Entry,132,4,0.98,6.6
29-03-2026,EMP049,Charge Entry,131,4,0.98,7.2
01-03-2026,EMP050,Charge Entry,96,4,0.98,7.6
01-03-2026,EMP050,Charge Entry,89,4,0.98,7.2
01-03-2026,EMP050,Denial Management,57,4,0.97,7.5
02-03-2026,EMP050,Denial Management,53,4,0.97,6.5
02-03-2026,EMP050,Charge Entry,96,4,0.98,8
03-03-2026,EMP050,Denial Management,52,4,0.97,7
07-03-2026,EMP050,Denial Management,57,4,0.97,7.4
07-03-2026,EMP050,Denial Management,33,4,0.97,7
09-03-2026,EMP050,Denial Management,54,4,0.97,6.9
09-03-2026,EMP050,Payment Posting,101,4,0.98,6.7
11-03-2026,EMP050,Charge Entry,86,4,0.98,7.9
11-03-2026,EMP050,Charge Entry,137,4,0.98,7.5
12-03-2026,EMP050,Charge Entry,127,4,0.98,7.2
13-03-2026,EMP050,Payment Posting,96,4,0.98,7.7
13-03-2026,EMP050,Charge Entry,104,4,0.98,7.5
14-03-2026,EMP050,Denial Management,47,4,0.97,6.6
18-03-2026,EMP050,Denial Management,32,4,0.97,6.9
19-03-2026,EMP050,Denial Management,36,4,0.97,7.3
20-03-2026,EMP050,Payment Posting,65,4,0.98,6.5
21-03-2026,EMP050,Charge Entry,80,4,0.98,7
21-03-2026,EMP050,Charge Entry,147,4,0.98,7.8
21-03-2026,EMP050,Denial Management,30,4,0.97,7.4
21-03-2026,EMP050,Denial Management,50,4,0.97,6.7
21-03-2026,EMP050,Charge Entry,86,4,0.98,7.9
23-03-2026,EMP050,Denial Management,53,4,0.97,7.5
23-03-2026,EMP050,Denial Management,36,4,0.97,6.5
24-03-2026,EMP050,Charge Entry,130,4,0.98,6.5
25-03-2026,EMP050,Payment Posting,70,4,0.98,7.4
26-03-2026,EMP050,Payment Posting,89,4,0.98,7.9
26-03-2026,EMP050,Denial Management,59,4,0.97,7.7
27-03-2026,EMP050,Denial Management,46,4,0.97,6.6
27-03-2026,EMP050,Payment Posting,92,4,0.98,8
29-03-2026,EMP050,Denial Management,37,4,0.97,6.7
29-03-2026,EMP050,Payment Posting,120,4,0.98,6.6
30-03-2026,EMP050,Denial Management,54,4,0.97,7.4
30-03-2026,EMP050,Payment Posting,87,4,0.98,7.6
